COD_ACIDENTE;MOTOCICLETA;AUTOMOVEL;MICROONIBUS;CAMINHAO;ONIBUS;CICLOMOTOR;BICICLETA;OUTROS;TREM;TRACAOANIMAL
RLG1965;1;1;0;0;0;0;0;0;0;0;
ZET7869;1;1;0;0;0;0;0;0;0;0;
FRZ3687;2;0;0;0;0;0;0;0;0;0;
QEU7972;0;0;0;0;0;0;0;1;0;0;
ANV3697;1;0;0;0;0;0;0;0;0;0;
ETO0130;1;0;0;0;0;0;0;0;0;0;
VPI0609;1;1;0;0;0;0;0;0;0;0;
KVC7133;1;1;0;0;0;0;0;0;0;0;
OTO3079;1;0;0;0;0;0;0;0;0;0;
XDG2476;0;0;0;0;0;0;0;1;0;0;
BPJ1627;1;1;0;0;0;0;0;0;0;0;
TPI5936;1;1;0;0;0;0;0;0;0;0;
IYY2262;1;0;0;0;0;0;0;0;0;0;
DTM6216;1;1;0;0;0;0;0;0;0;0;
KZT3429;1;0;0;0;0;0;0;0;0;0;
WOA9958;1;0;0;0;0;0;0;0;0;0;
MGE3010;2;0;0;0;0;0;0;0;0;0;
IDA0757;1;0;0;0;0;0;0;0;0;0;
QUU4307;0;0;0;0;0;0;0;1;0;0;
SKI0365;2;0;0;0;0;0;0;0;0;0;
FEW5355;1;1;0;0;0;0;0;0;0;0;
USO9531;1;1;0;0;0;0;0;0;0;0;
DGH8054;1;1;0;0;0;0;0;0;0;0;
YWL1163;0;1;0;0;0;0;0;0;0;0;
BUP3456;0;1;0;0;0;0;0;0;0;0;
GSA3711;2;0;0;0;0;0;0;0;0;0;
QSU1918;1;1;0;0;0;0;0;0;0;0;
VWT9166;1;2;0;0;0;0;0;0;0;0;
DRM0733;0;0;0;0;0;0;0;0;0;0;
CBV3428;0;0;0;0;0;0;0;0;0;0;
TGF1187;1;1;0;0;0;0;0;0;0;0;
BAS4471;1;1;0;0;0;0;0;0;0;0;
UBF8697;1;1;0;0;0;0;0;0;0;0;
EZM8612;1;0;0;0;0;0;0;0;0;0;
ZGV8893;0;2;0;0;0;0;0;0;0;0;
FAV4905;0;1;0;0;0;1;0;0;0;0;
QFO0860;0;1;0;0;0;0;0;0;0;0;
RNA6303;0;2;0;0;0;0;0;0;0;0;
KUU2260;0;3;0;0;0;0;0;0;0;0;
DBO4961;0;2;1;0;0;0;0;0;0;0;
UOO4039;1;1;0;0;0;0;0;0;0;0;
JZL7082;1;1;0;0;0;0;1;0;0;0;
QEC3406;1;1;0;0;0;0;0;0;0;0;
YEH6004;1;0;0;0;0;0;0;0;0;0;
DAW5743;1;1;0;0;0;0;0;0;0;0;
OPV7924;1;1;0;0;0;0;0;0;0;0;
EVK1919;1;1;0;0;0;0;0;0;0;0;
EVY8584;0;1;0;0;0;0;0;0;0;0;
FMK6177;1;1;0;0;0;0;0;0;0;0;
ONZ6834;2;0;0;0;0;0;0;0;0;0;
ZXN7547;1;1;0;0;0;0;0;0;0;0;
DZH3271;0;2;0;0;0;0;0;0;0;0;
OVU8415;2;0;0;0;0;0;0;0;0;0;
XPB8646;1;0;0;0;0;0;0;0;0;0;
AEN7043;1;0;0;0;0;0;0;0;0;0;
NBB3703;1;1;0;0;0;0;0;0;0;0;
ZTN4792;2;0;0;0;0;0;0;0;0;0;
CFU4063;1;1;0;0;0;0;0;0;0;0;
MQK7203;1;1;0;0;0;0;0;0;0;0;
QKD1241;1;0;0;0;0;0;0;0;0;0;
EVZ7637;1;1;0;0;0;0;0;0;0;0;
VFG8267;2;0;0;0;0;0;0;0;0;0;
GZP4637;1;1;0;0;0;0;0;0;0;0;
CFU4063;0;1;0;0;0;0;0;0;0;0;
COV1364;2;0;0;0;0;0;0;0;0;0;
CFU4063;0;0;0;0;0;0;0;0;0;0;
FSM7681;1;1;0;0;0;0;0;0;0;0;
VAV0964;1;1;0;0;0;0;0;0;0;0;
NRD3065;1;1;0;0;0;0;0;0;0;0;
MMI8035;2;0;0;0;0;0;0;0;0;0;
TIQ9965;1;1;0;0;0;0;0;0;0;0;
MBG3098;1;1;0;0;0;0;0;0;0;0;
IHM8035;0;0;0;0;0;0;0;1;0;0;
DXK8996;1;1;0;0;0;0;0;0;0;0;
QPL7590;0;1;0;0;0;0;1;0;0;0;
HFU5475;0;1;0;0;0;0;1;0;0;0;
AAL7625;1;0;0;0;0;0;0;0;0;0;
FMW2485;0;0;0;0;0;0;0;1;0;0;
QWH5199;1;0;0;0;0;0;0;0;0;0;
PJX9799;1;1;0;0;0;0;0;0;0;0;
WID4211;1;0;0;0;0;0;0;0;0;0;
HPU6974;1;0;0;0;0;0;0;0;0;0;
OFY3599;0;0;0;0;0;0;1;0;0;0;
WIK9055;1;1;0;0;0;0;0;0;0;0;
QAR4703;0;0;0;0;0;0;1;0;0;0;
OLL9495;1;1;0;0;0;0;0;0;0;0;
GQV9591;2;0;0;0;0;0;0;0;0;0;
QKA4924;1;1;0;0;0;0;0;0;0;0;
RQY4000;1;1;0;0;0;0;0;0;0;0;
JDD7107;1;1;0;0;0;0;0;0;0;0;
BPH4566;0;0;0;0;0;0;1;0;0;0;
HCG5211;0;0;0;0;0;0;0;1;0;0;
RBW5154;0;0;0;0;0;0;0;0;0;0;
WGU9117;1;0;0;0;0;0;0;0;0;0;
ASJ3904;0;0;0;0;0;0;0;0;0;0;
ZRK9304;1;0;0;0;0;0;0;0;0;0;
AHM9799;0;0;0;0;0;0;0;0;0;0;
AQP9333;0;0;0;0;0;0;0;0;0;0;
URD4079;0;0;0;0;0;0;1;0;0;0;
XJV8769;1;1;0;0;0;0;0;0;0;0;
WVD6478;1;0;0;0;0;0;0;0;0;0;
IMZ4114;1;0;0;0;0;0;0;0;0;0;
PNJ1126;1;1;0;0;0;0;0;0;0;0;
VEI6357;1;0;0;0;0;0;0;0;0;0;
HQB3430;1;1;0;0;0;0;0;0;0;0;
EJS4528;0;1;0;0;0;0;0;0;0;0;
KXY3187;0;0;0;0;0;0;0;1;0;0;
TYQ1845;0;0;0;0;0;0;0;1;0;0;
MYK0307;1;1;0;0;0;0;0;0;0;0;
SVR2065;1;0;0;0;0;0;0;0;0;0;
VEF7835;1;1;0;0;0;0;0;0;0;0;
LJB1092;1;0;0;0;0;0;0;0;0;0;
IZF1096;2;0;0;0;0;0;0;0;0;0;
RLV1450;1;1;0;0;0;0;0;0;0;0;
MKG5847;2;0;0;0;0;0;0;0;0;0;
RLM3535;2;0;0;0;0;0;0;0;0;0;
WNP7485;1;0;0;0;0;0;0;0;0;0;
FLE6967;1;0;0;0;0;0;0;0;0;0;
WVP8931;1;1;0;0;0;0;0;0;0;0;
HVL7512;0;0;0;0;0;0;0;1;0;0;
WFY7288;1;1;0;0;0;0;0;0;0;0;
GWO4514;1;0;0;0;0;0;0;0;0;0;
QOG6771;1;1;0;0;0;0;0;0;0;0;
TLI8556;1;1;0;0;0;0;0;0;0;0;
FJR5662;1;1;0;0;0;0;0;0;0;0;
OYO9638;1;1;0;0;0;0;0;0;0;0;
LFN3786;1;1;0;0;0;0;0;0;0;0;
VKS0375;1;1;0;0;0;0;0;0;0;0;
KYF9864;1;0;0;0;0;0;0;0;0;0;
CQW5024;1;0;0;0;0;0;0;0;0;0;
AEF9779;0;1;0;0;0;0;1;0;0;0;
OCK8475;1;0;0;0;0;0;0;0;0;0;
SYY5152;1;0;0;0;0;0;0;0;0;0;
NGU6623;2;0;0;0;0;0;0;0;0;0;
ANB8012;1;0;0;0;0;0;0;0;0;0;
KAJ8098;1;1;0;0;0;0;0;0;0;0;
FHQ8804;1;1;0;0;0;0;0;0;0;0;
RJF6436;0;2;0;0;0;0;0;0;0;0;
GCB8424;1;1;0;0;0;0;0;0;0;0;
OXL9356;1;1;0;0;0;0;0;0;0;0;
AFR6597;1;0;0;0;0;0;0;0;0;0;
KCN2503;1;0;0;0;0;0;0;0;0;0;
IXJ8290;1;1;0;0;0;0;0;0;0;0;
GKY0947;1;1;0;0;0;0;0;0;0;0;
DEP4204;1;1;0;0;0;0;0;0;0;0;
YLY6124;1;1;0;0;0;0;0;0;0;0;
IXJ8290;0;1;0;0;0;0;1;0;0;0;
WYD1604;1;1;0;0;0;0;0;0;0;0;
AOF3751;2;0;0;0;0;0;0;0;0;0;
IXJ8290;1;0;0;0;0;0;0;0;0;0;
ZWI8785;1;1;0;0;0;0;0;0;0;0;
TLD6430;1;1;0;0;0;0;0;0;0;0;
HEE9749;1;0;0;0;0;0;0;0;0;0;
HGY7780;1;1;0;0;0;0;0;0;0;0;
DTO9136;1;0;0;0;0;0;0;0;0;0;
ZRK2308;1;1;0;0;0;0;0;0;0;0;
WMX2814;0;0;0;0;0;0;1;0;0;0;
IXJ8290;0;0;0;0;0;0;0;1;0;0;
IUP5595;0;2;0;0;0;0;0;0;0;0;
PFN2427;1;1;0;0;0;0;0;0;0;0;
GPE6231;1;0;0;0;0;0;0;0;0;0;
IXJ8290;0;0;0;0;0;0;0;1;0;0;
BTQ9132;0;0;0;0;0;0;0;0;0;0;
WWI4649;0;0;0;0;0;0;0;1;0;0;
SAA4450;1;0;0;0;0;0;0;0;0;0;
IXJ8290;0;1;0;0;0;0;0;0;0;0;
UEB7708;1;1;0;0;0;0;0;0;0;0;
KMC8727;1;1;0;0;0;0;0;0;0;0;
DAN2997;2;0;0;0;0;0;0;0;0;0;
DVW0130;1;1;0;0;0;0;0;0;0;0;
PRL9330;1;1;0;0;0;0;0;0;0;0;
IXJ8290;0;0;0;0;0;0;0;1;0;0;
VST4178;1;0;0;0;0;0;0;0;0;0;
YMT4952;1;1;0;0;0;0;0;0;0;0;
IMT5969;1;1;0;0;0;0;0;0;0;0;
IXJ8290;1;1;0;0;0;0;0;0;0;0;
KUP1988;0;1;0;0;0;0;0;0;0;0;
MDE9789;1;1;0;0;0;0;0;0;0;0;
TVX9487;0;0;0;0;0;0;0;0;0;0;
NRU5769;1;0;0;0;0;0;0;0;0;0;
KPK0201;1;1;0;0;0;0;0;0;0;0;
IXJ8290;0;0;0;0;0;0;0;1;0;0;
PXL0923;0;0;0;0;0;0;0;1;0;0;
HOG0656;0;0;0;0;0;0;0;1;0;0;
SKW8307;1;0;0;0;0;0;0;0;0;0;
EVR3511;0;0;0;0;0;0;0;1;0;0;
YTS0265;1;1;0;0;0;0;0;0;0;0;
GYP6404;1;0;0;0;0;0;0;0;0;0;
KBY2757;0;1;0;0;0;0;0;0;0;0;
EAA2515;1;1;0;0;0;0;0;0;0;0;
FWV6995;0;2;0;0;0;0;0;0;0;0;
ZWJ4881;0;0;0;0;0;0;0;0;0;0;
TTB4416;1;1;0;0;0;0;0;0;0;0;
UPX8326;0;0;0;0;0;0;1;0;0;0;
CNC9687;1;1;0;0;0;0;0;0;0;0;
KXT8514;0;1;0;0;0;0;0;0;0;0;
IDI2017;1;0;0;0;0;0;0;0;0;0;
SYK7105;1;0;0;0;0;0;0;0;0;0;
ZCO7825;1;0;0;0;0;0;0;0;0;0;
VPW5320;1;1;0;0;0;0;0;0;0;0;
CDP2737;1;0;0;0;0;0;0;0;0;0;
MUI5005;2;0;0;0;0;0;0;0;0;0;
NSG5914;0;0;0;0;0;0;1;0;0;0;
CBL5213;1;0;0;0;0;0;0;0;0;0;
OVG6901;0;1;0;0;0;0;0;0;0;0;
QFA7955;1;0;0;0;0;0;0;0;0;0;
HKW4538;1;0;0;0;0;0;0;0;0;0;
BWZ0619;1;1;0;0;0;0;0;0;0;0;
QQO9059;1;0;0;0;0;0;0;0;0;0;
BSN2816;0;1;0;0;0;0;1;0;0;0;
DWP2694;0;0;0;0;0;0;0;1;0;0;
XDW8891;1;1;0;0;0;0;0;0;0;0;
UFA3092;1;0;0;0;0;0;0;0;0;0;
WUT6668;2;0;0;0;0;0;0;0;0;0;
XDW8891;1;1;0;0;0;0;0;0;0;0;
GUF7320;1;0;0;0;0;0;0;0;0;0;
PES6420;0;1;0;0;0;0;0;0;0;0;
ZMI0668;1;1;0;0;0;0;0;0;0;0;
LEV7055;1;0;0;0;0;0;0;0;0;0;
OWR5925;1;1;0;0;0;0;0;0;0;0;
NPX8425;0;0;0;0;0;0;0;1;0;0;
FLE5387;0;1;0;0;0;0;0;0;0;0;
GOL1382;1;1;0;0;0;0;0;0;0;0;
KYU6076;1;1;0;0;0;0;0;0;0;0;
JXI8794;2;0;0;0;0;0;0;0;0;0;
HWJ6036;1;1;0;0;0;0;0;0;0;0;
DIC3035;0;1;0;0;0;0;1;0;0;0;
EBY6101;1;1;0;0;0;0;0;0;0;0;
KGZ0204;0;0;0;0;0;0;0;1;0;0;
UKQ9316;1;0;0;0;0;0;0;0;0;0;
HTL9859;0;0;0;0;0;0;0;1;0;0;
UIQ1525;1;1;0;0;0;0;0;0;0;0;
BIJ5178;2;0;0;0;0;0;0;0;0;0;
ORH1429;1;1;0;0;0;0;0;0;0;0;
LSV7419;1;1;0;0;0;0;0;0;0;0;
GGG0021;1;1;0;0;0;0;0;0;0;0;
HUO0075;0;1;0;1;0;0;0;0;0;0;
FFH4206;2;0;0;0;0;0;0;0;0;0;
IWZ7822;1;0;0;0;0;0;0;0;0;0;
UUF3989;1;0;0;0;0;0;0;0;0;0;
MRM0966;1;0;0;0;0;0;0;0;0;0;
VZE0154;2;0;0;0;0;0;0;0;0;0;
ITM2339;1;1;0;0;0;0;0;0;0;0;
XAZ1643;1;1;0;0;0;0;0;0;0;0;
YLX7898;1;0;0;0;0;0;0;0;0;0;
OGZ5842;1;1;0;0;0;0;0;0;0;0;
MQY1986;1;0;0;0;0;0;0;0;0;0;
YGY9440;1;0;0;0;0;0;0;0;0;0;
LYA7944;0;1;0;0;0;0;0;0;0;0;
RYK3796;2;0;0;0;0;0;0;0;0;0;
NHI6115;2;0;0;0;0;0;0;0;0;0;
YOT7687;0;0;0;0;0;0;0;1;0;0;
NAS0840;2;0;0;0;0;0;0;0;0;0;
ARM4279;1;1;0;0;0;0;0;0;0;0;
KUV5984;0;0;0;0;0;0;0;1;0;0;
ARY5141;1;1;0;0;0;0;0;0;0;0;
FBD2565;1;1;0;0;0;0;0;0;0;0;
ULX5506;0;1;0;0;0;0;1;0;0;0;
EOH1639;1;1;0;0;0;0;0;0;0;0;
HZE8844;0;1;0;0;0;0;0;0;0;0;
CZM7784;1;0;0;0;0;0;0;0;0;0;
BBX8065;1;0;0;1;0;0;0;0;0;0;
UDF3740;1;0;0;0;0;0;0;0;0;0;
GLT6233;1;0;0;0;0;0;0;0;0;0;
EKV2515;1;1;0;0;0;0;0;0;0;0;
MJK8077;1;0;0;0;0;0;0;0;0;0;
YWW5968;0;0;0;0;0;0;1;0;0;0;
OVL8637;1;0;0;0;0;0;0;0;0;0;
WJL6373;1;0;0;0;0;0;0;0;0;0;
NYE7494;1;0;0;0;0;0;0;0;0;0;
RGT6289;0;0;0;0;0;0;0;1;0;0;
OLM3742;1;0;0;1;0;0;0;0;0;0;
EAN6225;1;1;0;0;0;0;0;0;0;0;
YNY6986;1;1;0;0;0;0;0;0;0;0;
EOE8724;1;1;0;0;0;0;0;0;0;0;
TUT9636;0;0;0;0;0;0;1;0;0;0;
EOE8724;1;0;0;0;0;0;0;0;0;0;
JPH0377;1;0;0;0;0;0;0;0;0;0;
ZUT2423;1;1;0;0;0;0;0;0;0;0;
VHB3227;1;0;0;0;0;0;0;0;0;0;
RJN7608;0;2;0;0;0;0;0;0;0;0;
XZV0330;0;1;0;0;0;0;0;0;0;0;
MKI9307;2;0;0;0;0;0;0;0;0;0;
BTI4959;1;1;0;0;0;0;0;0;0;0;
VRQ5305;1;0;0;0;0;0;0;0;0;0;
RKI5840;1;1;0;0;0;0;0;0;0;0;
YJV1801;0;0;0;1;0;0;0;0;0;0;
WNS2788;1;0;0;0;0;0;0;0;0;0;
LJE8463;1;0;0;0;0;0;0;0;0;0;
TZI3975;1;0;0;0;0;0;0;0;0;0;
VBR0104;1;1;0;0;0;0;0;0;0;0;
FEL7046;1;1;0;0;0;0;0;0;0;0;
NCT0614;2;0;0;0;0;0;0;0;0;0;
XMU5585;1;1;0;0;0;0;0;0;0;0;
HJR5672;1;1;0;0;0;0;0;0;0;0;
EGY7510;1;0;0;0;0;0;0;0;0;0;
HZT7762;1;0;0;0;0;0;0;0;0;0;
ADC8741;2;0;0;0;0;0;0;0;0;0;
TJQ1099;1;0;0;0;0;0;0;0;0;0;
QMY1289;1;1;0;0;0;0;0;0;0;0;
AWH5971;1;0;0;0;0;0;0;0;0;0;
ZEM2769;1;1;0;0;0;0;0;0;0;0;
EQB4942;1;0;0;0;0;0;0;0;0;0;
TSB7097;1;1;0;0;0;0;0;0;0;0;
ZFA6506;0;0;0;0;0;0;1;0;0;0;
LSW1883;1;1;0;0;0;0;0;0;0;0;
EDB8064;1;1;0;0;0;0;0;0;0;0;
MUQ5827;1;1;0;0;0;0;0;0;0;0;
VXW5063;2;0;0;0;0;0;0;0;0;0;
YHX8428;1;1;0;0;0;0;0;0;0;0;
GCB6843;1;0;0;0;0;0;0;0;0;0;
KVH7251;2;0;0;0;0;0;0;0;0;0;
EJH7627;0;2;0;0;0;0;0;0;0;0;
DEC8806;1;0;0;0;0;0;0;0;0;0;
SDR4143;1;1;0;0;0;0;0;0;0;0;
FUO4242;1;1;0;0;0;0;0;0;0;0;
SAQ1988;0;0;0;0;0;0;0;0;0;0;
GHX5548;1;0;0;0;0;0;0;0;0;0;
OVB9426;2;0;0;0;0;0;0;0;0;0;
ZLX2299;0;0;0;0;1;0;0;0;0;0;
QIC5804;1;0;0;0;0;0;0;0;0;0;
LLU0464;0;0;0;1;0;0;0;0;0;0;
DJK4125;0;0;0;0;0;0;0;0;0;0;
VHE4995;1;1;0;0;0;0;0;0;0;0;
DUO1755;1;1;0;0;0;0;0;0;0;0;
MGH0235;1;1;0;0;0;0;0;0;0;0;
EXY6143;0;1;0;0;0;0;0;0;0;0;
QBQ5507;1;1;0;0;0;0;0;0;0;0;
OQC3899;1;0;0;0;0;0;0;0;0;0;
OBP5575;1;1;0;0;0;0;0;0;0;0;
QMT4180;1;1;0;0;0;0;0;0;0;0;
UMD3325;1;1;0;0;0;0;0;0;0;0;
MVX5075;0;2;0;0;0;0;0;0;0;0;
ARS0621;1;0;0;0;0;0;0;0;0;0;
TEC6482;1;1;0;0;0;0;0;0;0;0;
HEF4872;1;0;0;0;0;0;0;0;0;0;
TBS7713;1;0;0;0;0;0;0;0;0;0;
XVD3828;0;0;0;0;0;0;0;0;0;0;
ZWJ2390;0;0;0;0;0;0;1;0;0;0;
EFX8557;1;1;0;0;0;0;0;0;0;0;
PZK4232;0;0;0;0;0;0;0;1;0;0;
XIY1636;1;1;0;0;0;0;0;0;0;0;
ALP5918;1;1;0;0;0;0;0;0;0;0;
ETP1074;1;0;0;0;0;0;0;0;0;0;
LRK1588;1;0;0;0;0;0;0;0;0;0;
QLI4609;1;1;0;0;0;0;0;0;0;0;
RTS4244;1;1;0;0;0;0;0;0;0;0;
IQC1298;1;1;0;0;0;0;0;0;0;0;
FAD8071;1;0;0;0;0;0;0;0;0;0;
QDW0737;2;0;0;0;0;0;0;0;0;0;
PFO0854;1;0;0;0;0;0;0;0;0;0;
PFO0854;1;0;0;0;0;0;0;0;0;0;
RSW0935;2;0;0;0;0;0;0;0;0;0;
YZQ8660;1;0;0;0;0;0;0;0;0;0;
YUA8952;1;1;0;0;0;0;0;0;0;0;
PFD3265;0;2;0;0;0;0;0;0;0;0;
CVQ9420;1;1;0;0;0;0;0;0;0;0;
RPM2995;0;0;0;0;0;0;0;0;0;0;
FHQ1243;0;2;0;0;0;0;0;0;0;0;
YEL5883;0;0;0;0;0;0;0;0;0;0;
CNI3829;1;0;0;0;0;0;0;0;0;0;
OLF9428;1;0;0;0;0;0;0;0;0;0;
FOT8864;1;0;0;0;0;0;0;0;0;0;
BFM3474;0;1;0;0;0;0;1;0;0;0;
WTP2298;0;1;0;0;0;0;0;0;0;0;
QJH1369;1;0;0;0;0;0;0;0;0;0;
PQT2764;1;0;0;0;0;0;0;0;0;0;
LRR2257;1;1;0;0;0;0;0;0;0;0;
FPD1270;1;0;0;0;0;0;0;0;0;0;
ZXF6583;0;0;0;0;0;0;0;1;0;0;
TRG5530;1;1;0;0;0;0;0;0;0;0;
LOL7488;1;1;0;0;0;0;0;0;0;0;
ZPP7267;0;0;0;0;0;0;0;1;0;0;
JMA0810;0;1;0;0;0;0;1;0;0;0;
GGU5935;1;1;0;0;0;0;0;0;0;0;
NYP5171;1;0;0;0;0;0;0;0;0;0;
SPN5214;0;2;0;0;0;0;0;0;0;0;
LDV4787;1;0;0;0;0;0;0;0;0;0;
QVU4667;0;0;0;0;0;0;0;1;0;0;
ZHM1635;1;1;0;0;0;0;0;0;0;0;
UDS8976;1;1;0;0;0;0;0;0;0;0;
ZPP7267;1;0;0;0;0;0;0;0;0;0;
KXV1567;1;1;0;0;0;0;0;0;0;0;
QQS7454;1;0;0;0;0;0;0;0;0;0;
BKC9579;2;0;0;0;0;0;0;0;0;0;
UZQ7877;2;0;0;0;0;0;0;0;0;0;
IER4377;1;1;0;0;0;0;0;0;0;0;
NJH9384;2;0;0;0;0;0;0;0;0;0;
SXW3632;1;0;0;0;0;0;0;0;0;0;
DTJ0600;1;0;0;0;0;0;0;0;0;0;
BVK1102;2;0;0;0;0;0;0;0;0;0;
DJV0265;1;0;0;0;0;0;0;0;0;0;
CCN4928;1;0;0;0;0;0;0;0;0;0;
QGK4373;1;1;0;0;0;0;0;0;0;0;
IIS4051;1;0;0;0;0;0;0;0;0;0;
KBQ0148;1;1;0;0;0;0;0;0;0;0;
NRP6109;1;0;0;0;0;0;0;0;0;0;
ZDW1282;1;1;0;0;0;0;0;0;0;0;
ZDW1282;2;0;0;0;0;0;0;0;0;0;
OJM0626;1;1;0;0;0;0;0;0;0;0;
MKO8357;0;0;0;0;0;0;0;1;0;0;
WSG8272;0;0;0;0;0;0;0;1;0;0;
XCO2065;1;1;0;0;0;0;0;0;0;0;
GCF7069;1;1;0;0;0;0;0;0;0;0;
XLI4746;0;1;0;0;0;0;0;0;0;0;
TVO7286;1;1;0;0;0;0;0;0;0;0;
QCC1001;1;1;0;0;0;0;0;0;0;0;
QCC1001;0;2;0;0;0;0;0;0;0;0;
MBZ2431;1;0;0;1;0;0;0;0;0;0;
MTR7761;0;1;0;0;0;0;1;0;0;0;
FAE1011;1;0;0;0;0;0;0;0;0;0;
BJF2312;0;1;0;0;0;0;0;0;0;0;
DNT4598;1;1;0;0;0;0;0;0;0;0;
UVN9855;1;0;0;0;0;0;0;0;0;0;
HLO9645;1;1;0;0;0;0;0;0;0;0;
CWU1212;1;1;0;0;0;0;0;0;0;0;
BOG5820;2;0;0;0;0;0;0;0;0;0;
RFI4647;0;1;0;0;0;0;1;0;0;0;
WPK3722;1;0;0;0;0;0;0;0;0;0;
PXE6334;1;0;0;0;0;0;0;0;0;0;
ABY6993;0;0;0;0;0;0;0;0;0;0;
LGV9434;0;0;0;0;0;0;0;1;0;0;
WIM6464;1;0;0;0;0;0;0;0;0;0;
MMI3036;1;1;0;0;0;0;0;0;0;0;
TUR6768;1;0;0;0;0;0;0;0;0;0;
ORX9374;2;0;0;0;0;0;0;0;0;0;
NSA3228;1;1;0;0;0;0;0;0;0;0;
BLN7061;1;0;0;0;0;0;0;0;0;0;
ENF9633;1;1;0;0;0;0;0;0;0;0;
PAR7121;1;1;0;0;0;0;0;0;0;0;
LWU5709;1;0;0;0;0;0;0;0;0;0;
RGE4202;0;0;0;0;0;0;0;0;0;0;
XOP1497;1;1;0;0;0;0;0;0;0;0;
BCA6850;1;1;0;0;0;0;0;0;0;0;
XCH7826;0;0;0;0;0;0;0;0;0;0;
MAI4757;0;1;0;0;0;0;0;0;0;0;
KUM2714;1;1;0;0;0;0;0;0;0;0;
LZU2314;0;0;0;0;0;0;0;1;0;0;
NVJ3401;1;0;0;0;0;0;0;0;0;0;
ORY1373;1;0;0;0;0;0;0;0;0;0;
GTD9278;1;0;0;0;0;0;0;0;0;0;
CVZ2058;2;0;0;0;0;0;0;0;0;0;
FJJ3831;1;0;0;0;0;0;0;0;0;0;
FNV4860;1;1;0;0;0;0;0;0;0;0;
DVU5876;1;0;0;0;0;0;0;0;0;0;
YZY6655;0;0;0;0;0;0;0;1;0;0;
HWW1294;1;0;0;0;0;0;0;0;0;0;
QHX4088;1;1;0;0;0;0;0;0;0;0;
FRG4308;1;0;0;0;0;0;0;0;0;0;
UDJ2540;1;1;0;0;0;0;0;0;0;0;
NHF5590;0;2;0;0;0;0;0;0;0;0;
XLD2524;1;1;0;0;0;0;0;0;0;0;
USH1621;2;0;0;0;0;0;0;0;0;0;
DFS5883;1;0;0;0;0;0;0;0;0;0;
TQG2537;1;0;0;0;0;0;0;0;0;0;
UXY5035;0;0;0;0;0;0;0;1;0;0;
QQZ1993;1;1;0;0;0;0;0;0;0;0;
SVV9210;1;1;0;0;0;0;0;0;0;0;
LCR7901;1;1;0;0;0;0;0;0;0;0;
PCP9828;1;0;0;0;0;0;0;0;0;0;
ZOI3162;1;0;0;0;0;0;0;0;0;0;
XVW1677;1;0;0;0;0;0;0;0;0;0;
TQY3125;1;1;0;0;0;0;0;0;0;0;
NHO8335;0;1;0;0;0;0;0;0;0;0;
SMK1912;1;0;0;0;0;0;0;0;0;0;
ULF1401;0;1;0;0;0;0;0;0;0;0;
SUE7996;1;1;0;0;0;0;0;0;0;0;
NPW7705;1;1;0;0;0;0;0;0;0;0;
OFZ2302;1;0;0;0;0;0;0;0;0;0;
UVC6763;0;0;0;0;0;0;0;1;0;0;
LGI7388;0;0;0;0;0;0;0;0;0;0;
RSR5398;1;0;0;0;0;0;0;0;0;0;
XOV0645;2;0;0;0;0;0;0;0;0;0;
YPB7547;1;1;0;0;0;0;0;0;0;0;
EEB1923;1;0;0;0;0;0;0;0;0;0;
SFY7886;1;1;0;0;0;0;0;0;0;0;
GLH9817;0;0;0;0;0;0;0;0;0;0;
XAU7488;0;0;0;0;0;0;0;1;0;0;
QXU1237;1;1;0;0;0;0;0;0;0;0;
OSH3294;0;0;0;0;0;0;0;1;0;0;
OXU6721;1;1;0;0;0;0;0;0;0;0;
YBB5958;2;0;0;0;0;0;0;0;0;0;
YUV2926;1;0;0;1;0;0;0;0;0;0;
SNZ0391;1;0;0;0;0;0;0;0;0;0;
DPD9099;2;0;0;0;0;0;0;0;0;0;
ALO4598;1;1;0;0;0;0;0;0;0;0;
CIR8728;1;1;0;0;0;0;0;0;0;0;
EEH6009;1;0;0;0;0;0;0;0;0;0;
JWZ4611;2;0;0;0;0;0;0;0;0;0;
KPV8634;0;1;0;0;0;0;1;0;0;0;
KYW8040;0;0;0;0;0;0;0;0;0;0;
RFZ6204;2;0;0;0;0;0;0;0;0;0;
XNO0467;1;1;0;0;0;0;0;0;0;0;
ENC8154;1;1;0;0;0;0;0;0;0;0;
BCJ1087;1;1;0;0;0;0;0;0;0;0;
HWB3826;1;0;0;0;0;0;0;0;0;0;
QQS7172;0;0;0;0;0;0;1;0;0;0;
TIT4361;1;1;0;0;0;0;0;0;0;0;
XHA1947;2;0;0;0;0;0;0;0;0;0;
YRF6896;1;0;0;0;0;0;0;0;0;0;
YVL7349;0;0;0;0;0;0;1;0;0;0;
LXY1791;1;1;0;0;0;0;0;0;0;0;
JJK0843;0;0;0;0;0;0;1;0;0;0;
BGD1925;0;0;0;0;0;0;0;1;0;0;
BZL2623;0;2;0;0;0;0;0;0;0;0;
KPL4505;1;0;0;0;0;0;0;0;0;0;
LUP0486;0;2;0;0;0;0;0;0;0;0;
JLA5431;0;1;0;0;0;0;1;0;0;0;
TRK0982;0;0;0;0;0;0;0;1;0;0;
ZPN4268;1;0;0;0;0;0;0;0;0;0;
RGU3775;1;1;0;0;0;0;0;0;0;0;
VFS2669;1;0;0;0;0;0;0;0;0;0;
