COD_ACIDENTE;DATA;LOG1;LOG2;NUMERO;BAIRRO;AMC;NATUREZA;ILUMINACAO;TEMPO;SUPERFICIEPISTA;TIPOCRUZAMENTO;CONTROLETRAFEGO;USOSOLO;COORDENADAS
QNS2102;2022-01-24 05:15:00;Avenida Santos Dumont;;;PAPICU;969438;Choque c/ Obstáculo Fixo;Via Iluminada;Bom;Seca;Meio de quadra;Semáforo;Longo da via;(-38.47446814966345 -3.743908729170802);
GWY5778;2022-01-24 14:00:00;Avenida Castelo de Castro;;;JANGURUSSU;969544;Engavetamento;Não informado;Bom;Seca;Meio de quadra;Semáforo;Longo da via;(-38.52153018856959 -3.835610963969991);
AUG6915;2022-01-24 11:40:00;Rua Leda Porto Freire;RUA JOAOZITO ARRUDA;;PARQUE IRACEMA;969660;Colisão Lateral;Luz do Dia;Bom;Seca;Cruz;Gesto;Longo da via;(-38.49854365215123 -3.804405891062755);
VME6969;2022-01-24 10:00:00;Rua Pastor Samuel Munguba;RUA PRO COSTA MENDES;;RODOLFO TEOFILO;969727;Choque c/ Obstáculo Fixo;Não informado;Bom;Seca;Cruz;Semáforo;Longo da via;(-38.55183378836563 -3.750428621938432);
YRZ2178;2022-01-26 01:56:00;Avenida Américo Barreira;;;RODOLFO TEOFILO;960761;Colisão Traseira;Via Iluminada;Bom;Seca;Meio de quadra;Outros;Longo da via;(-38.5488511520019 -3.748539035685996);
MIR5921;2022-01-25 07:58:00;Rua Barão de Sobral;RUA EDITE BRAGA;;MONTESE;969255;Atropelamento;Luz do Dia;Bom;Seca;Cruz;Pare;Longo da via;(-38.5532635 -3.7675425);
FSH8864;2022-01-14 02:30:00;Avenida Presidente Costa e Silva;;;PREFEITO JOSE VALTER;968780;Colisão Transversal;Mal Iluminada;Bom;Seca;Meio de quadra;Semáforo;Longo da via;(-38.541321 -3.8249497);
CAV3594;2022-01-25 14:05:00;Avenida Humberto Monte;AV BEZERRA DE MENEZES;;PARQUELANDIA;969256;Capotamento;Luz do Dia;Bom;Seca;Outros;Não há Controle;Longo da via;(-38.56906432112768 -3.736805309624985);
HRC4787;2022-01-13 16:00:00;AV VALPARAISO;RUA CATOLE;;CONJUNTO PALMEIRAS;968677;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;(-38.5202766 -3.8463892);
GTN7395;2022-01-13 22:50:00;Avenida Sargento Hermínio Sampaio;;;ANTONIO BEZERRA;968200;Colisão Transversal;Via Iluminada;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.5839627 -3.7337229);
UPO8869;2022-01-25 20:00:00;Rua Sena Madureira;;;CENTRO;969531;Colisão Lateral;Luz do Dia;Bom;Seca;Meio de quadra;Não informado;Longo da via;(-38.5257442 -3.72878);
GJX0284;2022-01-12 14:30:00;RUA PRISCO BEZERRA;;;PAPICU;969404;Choque c/ Obstáculo Fixo;Luz do Dia;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.4699627 -3.7387217);
XJZ4417;2022-01-25 17:15:00;Avenida Deputado Paulino Rocha;;;CASTELAO;969650;Choque c/ Obstáculo Fixo;Não informado;Bom;Seca;Meio de quadra;Não informado;Longo da via;(-38.51284888530731 -3.811826481886615);
VFO0672;2022-01-26 18:40:00;Rua Dom Jerônimo;AV DOMINGOS OLIMPIO;;PARQUE ARAXA;960568;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Pare;Longo da via;(-38.54343310339738 -3.73330443210406);
FRC5364;2022-01-12 09:00:00;RUA TEN BENEVOLO;RUA JOAO CORDEIRO;;PRAIA DE IRACEMA;969221;Colisão Transversal;Não informado;Nublado;Molhada;Cruz;Semáforo;Cruzamento;(-38.5134015 -3.7265283);
YVH6306;2022-01-26 23:30:00;Rua Frederico Borges;RUA PEREIRA VALENTE;;VARJOTA;967800;Colisão Transversal;Via Iluminada;Bom;Seca;Cruz;Pare;Longo da via;(-38.48918273612107 -3.734835398609573);
XGL7304;2022-01-27 01:40:00;Avenida Val Paraíso;;;JANGURUSSU;968917;Choque c/ Obstáculo Fixo;Via Iluminada;Bom;Seca;Meio de quadra;Pare;Longo da via;(-38.51513580204352 -3.847643079293997);
QGL6855;2022-01-26 18:45:00;Rua Teodorico Barroso;RUA JOAQUIM PIMENTA;;VILA UNIAO;969247;Colisão Frontal;Luz do Dia;Bom;Seca;Cruz;Pare;Longo da via;(-38.5444843 -3.7657735);
EPG7644;2022-01-12 14:08:00;Avenida Bernardo Manuel;;;PARQUE DOIS IRMAOS;969089;Colisão Traseira;Luz do Dia;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.55316759999999 -3.8034806);
WUB8909;2022-01-26 16:00:00;Rua Solon Pinheiro;RUA METON DE ALENCAR;;CENTRO;969541;Tombamento;Luz do Dia;Nublado;Seca;Cruz;Semáforo;Longo da via;(-38.52773681835344 -3.734760456255367);
BEP2718;2022-01-26 23:00:00;Rua Vasco da Gama;;;MONTESE;969599;Choque c/ Obstáculo Fixo;Mal Iluminada;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.54666248234756 -3.763778726721413);
IMR4725;2022-01-12 21:50:00;AV HUMBERTO MONTE;RUA GAL BERNARDO FIGUEIREDO;;AMADEU FURTADO;968865;Colisão Transversal;Via Iluminada;Bom;Seca;T;Pare;Cruzamento;(-38.56578 -3.7425526);
MMX3509;2022-01-12 00:00:00;RUA ANTONIO BENTO;AV DR SILAS MUNGUBA;;ITAPERI;969718;Outros;Via Iluminada;Bom;Molhada;Não informado;Pare;Cruzamento;(-38.5485204 -3.7853931);
RMP7587;2022-01-11 14:20:00;Avenida dos Expedicionários;;;BENFICA;969676;Colisão Traseira;Não informado;Chuva;Molhada;Meio de quadra;Não informado;Longo da via;(-38.535295 -3.7452758);
UUW6048;2022-01-11 22:50:00;Avenida Jornalista Tomaz Coelho;;;JANGURUSSU;969565;Atropelamento;Via Iluminada;Nublado;Seca;Meio de quadra;Outros;Longo da via;(-38.5174437 -3.8279799);
WVW4665;2022-01-11 13:00:00;Rua Major Celestino;;;ANTONIO BEZERRA;969480;Outros;Luz do Dia;Chuva;Molhada;Meio de quadra;Não há Controle;Longo da via;(-38.5954521 -3.7437601);
XXM6261;2022-02-11 20:00:00;Avenida Humberto Monte;RUA URUGUAI;;BELA VISTA;969062;Colisão Lateral;Luz do Dia;Bom;Seca;T;Não há Controle;Cruzamento;(-38.562173 -3.7470234);
BPV5972;2022-01-11 17:00:00;AV SEN FERNANDES TAVORA;RUA VITORIA (AV. PERIMETRAL);;HENRIQUE JORGE;969021;Colisão Transversal;Luz do Dia;Nublado;Molhada;Cruz;Semáforo Danificado;Cruzamento;(-38.5859451 -3.7602661);
HZB7848;2022-01-11 22:00:00;Avenida Historiador Raimundo Girão;AV RUI BARBOSA;;PRAIA DE IRACEMA;968662;Colisão Lateral;Via Iluminada;Bom;Seca;Cruz;Semáforo;Cruzamento;(-38.5133008 -3.7204941);
SSM5670;2022-01-12 00:30:00;RUA JUSTINO CAFE NETO;RUA JOSE ALVES CAMPOS;;GUARARAPES;965458;Colisão Frontal;Via Iluminada;Bom;Seca;T;Pare;Cruzamento;(-38.4914578 -3.7589903);
BFB4997;2022-01-10 19:40:00;AV SEN FERNANDES TAVORA;;;JOQUEI CLUBE;969687;Colisão Traseira;Via Iluminada;Bom;Seca;Meio de quadra;Semáforo;Longo da via;(-38.5760691 -3.7653504);
YQB0315;2022-01-10 19:50:00;Avenida Leste Oeste;;;PIRAMBU;969314;Atropelamento de Animal;Luz do Dia;Bom;Seca;Meio de quadra;Semáforo;Longo da via;(-38.5540459 -3.712094);
XUR6214;2022-01-10 09:30:00;Rua Padre Valdevino;;;ALDEOTA;969254;Choque c/ Obstáculo Fixo;Luz do Dia;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.5160617 -3.739280399999999);
PRE8111;2022-01-11 01:00:00;RUA ALBERTO MAGNO;RUA PRO COSTA MENDES;;MONTESE;967977;Colisão Transversal;Via Iluminada;Bom;Seca;Cruz;Semáforo;Cruzamento;(-38.54356070000001 -3.7575175);
EDM7270;2022-01-09 23:00:00;RUA RENATO BRAGA;AV DIOGUINHO;;PRAIA DO FUTURO I;969716;Colisão Transversal;Via Iluminada;Bom;Seca;Cruz;Semáforo;Cruzamento;(-38.44709840000001 -3.7492867);
SCY2595;2022-01-09 23:50:00;RUA JULIO BRAGA;RUA MELO DE OLIVEIRA;;JOQUEI CLUBE;969686;Colisão Lateral;Via Iluminada;Bom;Seca;Cruz;Pare;Cruzamento;(-38.5798281 -3.7757401);
XRA2775;2022-01-09 15:50:00;Avenida General Osório de Paiva;;;PARANGABA;969015;Engavetamento;Luz do Dia;Bom;Seca;Meio de quadra;Semáforo;Longo da via;(-38.5889308 -3.7909659);
CTJ7498;2022-01-09 13:00:00;Avenida Américo Barreira;;;PARANGABA;968987;Colisão Lateral;Luz do Dia;Bom;Seca;Meio de quadra;Outros;Longo da via;(-38.5694446 -3.7679147);
BCC6472;2022-01-09 19:25:00;RUA JOAO CORDEIRO;RUA PDE VALDEVINO;;JOAQUIM TVORA;968951;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;(-38.5175504 -3.7388907);
YNN0964;2022-01-08 17:30:00;Avenida Senador Fernandes Távora;RUA BELEM;;HENRIQUE JORGE;969700;Colisão Transversal;Não informado;Bom;Seca;Cruz;Pare;Cruzamento;(-38.59208350000001 -3.7568994);
GYX4333;2022-05-29 07:40:00;Avenida Professor José Arthur de Carvalho;;;LAGOA REDONDA;GYX4333;Atropelamento;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.4613241 -3.8250273);
KOQ8043;2022-05-29 21:30:00;Avenida Zezé Diogo;;;CAIS DO PORTO;970696;Atropelamento;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.4640706 -3.7181843);
BKB1698;2022-01-08 21:00:00;AV PRE COSTA E SILVA;;;MONDUBIM;969520;Colisão Traseira;Via Iluminada;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.5737071 -3.812156699999999);
CJT0893;2022-01-08 23:05:00;Rua Eduardo Garcia;RUA PRO DIAS DA ROCHA;;ALDEOTA;969470;Colisão Lateral;Não informado;Não informado;Não informado;Cruz;Não há Controle;Cruzamento;(-38.4930908 -3.7401307);
UYA8473;2022-01-08 18:50:00;Avenida João Pessoa;RUA ANA NERY;;DAMAS;969253;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Pare;Cruzamento;(-38.5467905 -3.749472099999999);
BVK2540;2022-01-08 16:00:00;RUA GRACILIANO RAMOS;RUA PDE LEOPOLDO FERNANDES;;FATIMA;968585;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Pare;Cruzamento;(-38.5307002 -3.7531113);
CSI6345;2022-05-26 10:00:00;Avenida Dom Manuel;;;CENTRO;970315;Colisão Traseira;Luz do Dia;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.52153017726074 -3.729694472107818);
YOY6059;2022-01-26 19:00:00;Avenida Bernardo Manuel;RUA JAPI;;SERRINHA;969722;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Pare;Longo da via;(-38.54685932611136 -3.784260405086303);
KDU4412;2022-01-07 20:30:00;RUA MONS BRUNO;RUA EDUARDO SALGADO;;ALDEOTA;969706;Colisão Transversal;Anoitecer;Bom;Seca;Cruz;Pare;Cruzamento;(-38.5098426 -3.7336532);
BMT7196;2022-05-24 15:00:00;Rua Joaquim Machado;;;PAUPINA;BMT7196;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.4917727 -3.8613465);
KXP9461;2022-01-07 17:30:00;Rua Germano Franck;;;PARANGABA;969604;Colisão Transversal;Luz do Dia;Bom;Seca;Meio de quadra;Não informado;Longo da via;(-38.5635 -3.778598);
DIL9504;2022-01-27 12:35:00;Avenida Castelo de Castro;AV BULEVAR I;;JANGURUSSU;959350;Colisão Frontal;Luz do Dia;Chuva;Molhada;Cruz;Pare;Longo da via;(-38.5215876 -3.8336118);
JLN0379;2022-01-27 17:00:00;Avenida Alberto Craveiro;;;CASTELAO;967726;Colisão Traseira;Não informado;Nublado;Seca;Meio de quadra;Semáforo;Longo da via;(-38.51999596876633 -3.801424489470432);
UWK8064;2022-01-08 02:00:00;RUA PROF EDGARD DE ARRUDA;RUA SAO LUIS D30;;HENRIQUE JORGE;968663;Colisão Transversal;Via Iluminada;Bom;Seca;Cruz;Pare;Cruzamento;(-38.5903542 -3.7552565);
OIE2717;2022-01-07 22:10:00;AV FILOMENO GOMES;AV FRANCISCO SA;;JACARECANGA;968661;Colisão;Luz do Dia;Bom;Seca;Meio de quadra;Semáforo;Cruzamento;(-38.5410994 -3.722732999999999);
ERZ7731;2022-01-07 07:32:00;RUA MONS HIPOLITO BRASIL;RUA PRO HERIBALDO COSTA;;HENRIQUE JORGE;967031;Colisão Transversal;Via Iluminada;Chuva;Molhada;Cruz;Semáforo;Longo da via;(-38.582293 -3.7570633);
EQP9664;2022-01-27 16:00:00;Avenida Alberto Craveiro;;;CASTELAO;967729;Colisão Lateral;Luz do Dia;Bom;Seca;Meio de quadra;Semáforo;Longo da via;(-38.52011399018539 -3.80158506791586);
BMT7196;2022-05-22 21:13:00;Av. J (José Walter);;;PREFEITO JOSE VALTER;BMT7196;Queda;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.5562435 -3.8328216);
BMT7196;2022-05-10 03:30:00;Avenida José Sabóia ;;;CAIS DO PORTO;BMT7196;Colisão;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.4687554 -3.7162888);
MYJ1678;2022-05-21 08:30:00;Avenida Doutor Silas Munguba;;;SERRINHA;MYJ1678;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.5429223 -3.7895058);
UYE1033;2022-01-06 11:25:00;Rua General Góis Monteiro;RUA DEMETRIO MENEZES;;ANTONIO BEZERRA;969506;Colisão Lateral;Luz do Dia;Bom;Seca;Cruz;Não há Controle;Cruzamento;(-38.5841947 -3.7345113);
JQQ6837;2022-01-06 11:00:00;Rua Gilberto Câmara;RUA BAR CRATO;;VILA ELLERY;969459;Colisão Transversal;Luz do Dia;Bom;Molhada;Cruz;Pare;Cruzamento;(-38.562607 -3.7247922);
JQQ6837;2022-01-06 09:40:00;Avenida Leste Oeste;RUA JACINTO MATOS;;CARLITO PAMPLONA;969458;Colisão Traseira;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;(-38.5463224 -3.7147166);
ZMD2243;2022-01-07 00:00:00;Rua Frederico Borges;;;VARJOTA;969378;Colisão;Via Iluminada;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.4893554 -3.7339804);
FRG8373;2022-01-27 23:00:00;Rua Ministro Abner de Vasconcelos;;;SAPIRANGA / COITE;969041;Colisão Lateral;Via Iluminada;Bom;Seca;Meio de quadra;Pare;Longo da via;(-38.47933904756811 -3.792603334296289);
RMW3205;2022-01-27 20:00:00;Avenida Mozart Pinheiro de Lucena;RUA ANTERO COELHO;;VILA VELHA;969850;Colisão Lateral;Via Iluminada;Bom;Seca;T;Pare;Longo da via;(-38.5961644 -3.7200614);
KAZ6706;2022-01-28 16:00:00;Avenida Deputado Paulino Rocha;;;CASTELAO;966895;Atropelamento;Luz do Dia;Chuva;Molhada;Meio de quadra;Semáforo;Longo da via;(-38.51918057159593 -3.810154560873633);
DBE2844;2022-01-29 00:00:00;Avenida Porto Velho;;;JOAO XXIII;969028;Choque c/ Obstáculo Fixo;Via Iluminada;Chuva;Molhada;Meio de quadra;Não há Controle;Longo da via;(-38.58371988749263 -3.76773982513481);
VAL8182;2022-01-28 21:30:00;Rua Diogo Feijó;;;MESSEJANA;969045;Outros;Anoitecer;Chuva;Molhada;Meio de quadra;Outros;Longo da via;(-38.48698870556737 -3.82463846911549);
TSW8179;2022-01-28 21:25:00;Avenida Padre Antônio Tomás;RUA BARBOSA DE FREITAS;;ALDEOTA;969178;Colisão Transversal;Via Iluminada;Chuva;Molhada;Cruz;Semáforo;Longo da via;(-38.49851145954403 -3.740557763747993);
TIU6025;2022-01-06 19:30:00;Avenida Coronel Carvalho;RUA CARNAUBAL;;JARDIM GUANABARA;967799;Colisão Lateral;Luz do Dia;Bom;Seca;Y;Não há Controle;Cruzamento;(-38.5867215 -3.7222003);
QHZ6413;2022-01-28 11:40:00;Rua Cônego de Castro;;;CANINDEZINHO;969588;Colisão Transversal;Luz do Dia;Nublado;Seca;T;Não há Controle;Longo da via;(-38.60557319999999 -3.8241864);
EXR3192;2022-01-05 14:15:00;Rua Professor Dias da Rocha;RUA MARCOS MACEDO;;ALDEOTA;969526;Colisão Transversal;Luz do Dia;Nublado;Molhada;Cruz;Pare;Cruzamento;(-38.4919002 -3.7361614);
MVM3180;2022-01-28 22:00:00;Rua Pedro Dantas;;;DIAS MACEDO;969598;Choque c/ Obstáculo Fixo;Mal Iluminada;Chuva;Molhada;Meio de quadra;Não há Controle;Longo da via;(-38.52267280562211 -3.785805416630497);
LVQ8323;2022-01-05 12:30:00;Rua Bárbara de Alencar;RUA JOAO CORDEIRO;;ALDEOTA;969377;Colisão Transversal;Luz do Dia;Chuva;Molhada;Não informado;Pare;Cruzamento;(-38.5169912 -3.737032399999999);
XVG6019;2022-01-06 01:00:00;AV 2;AV 1 UI 308;;PARQUE DOIS IRMAOS;969233;Colisão Lateral;Via Iluminada;Nublado;Molhada;T;Pare;Cruzamento;(-38.55224518633109 -3.804964484541707);
IWD4177;2022-01-04 21:35:00;Rua Coronel Alves Teixeira;RUA BAR ARACATI;;JOAQUIM TVORA;968424;Colisão Transversal;Via Iluminada;Bom;Seca;Não informado;Pare;Cruzamento;(-38.5161672 -3.7457349);
PRZ5641;2022-01-28 22:00:00;Avenida Presidente Juscelino Kubitschek;;;PASSARE;969690;Queda;Via Iluminada;Bom;Molhada;Meio de quadra;Não informado;Longo da via;(-38.53730157171271 -3.823824893166277);
FPG8738;2022-01-04 12:20:00;Rua Frei Orlando;RUA PRO COSTA MENDES;;DAMAS;925298;Colisão Traseira;Luz do Dia;Bom;Seca;Cruz;Não informado;Cruzamento;(-38.5463106 -3.755268);
TOI3914;2022-01-29 07:00:00;Rua Coronel Mozart Gondim;;;MONTE CASTELO;968083;Choque c/ Obstáculo Fixo;Via Iluminada;Bom;Seca;Meio de quadra;Gesto;Longo da via;(-38.55882898220455 -3.734112739927419);
ZHS5496;2022-01-29 22:30:00;Avenida Eduardo Girão;AV AGUANAMBI;;FATIMA;969031;Queda;Via Iluminada;Bom;Seca;Rotatória;Não há Controle;Longo da via;(-38.52440551827561 -3.755610242593911);
FPG8738;2022-01-04 14:10:00;Avenida Augusto dos Anjos;;;PARANGABA;969617;Colisão Traseira;Luz do Dia;Bom;Seca;Meio de quadra;Outros;Longo da via;(-38.5722818 -3.7722428);
UEJ4577;2022-01-30 07:30:00;Rua Professor Carvalho;RUA EDUARDO BEZERRA;;SAO JOAO DO TAUAPE;960798;Colisão Transversal;Não informado;Bom;Seca;Cruz;Semáforo;Longo da via;(-38.51471737344936 -3.754079312418054);
ANY9283;2022-01-30 08:30:00;Rua Recanto Verde;;;JANGURUSSU;969645;Colisão Frontal;Amanhecer;Não informado;Molhada;Meio de quadra;Não há Controle;Longo da via;(-38.51172402537379 -3.838779580188525);
CMB7364;2022-01-30 11:40:00;Avenida Alberto Craveiro;;;BOA VISTA;969696;Choque c/ Obstáculo Fixo;Luz do Dia;Nublado;Seca;Outros;Não há Controle;Longo da via;(-38.51804866883561 -3.794278718394304);
MAF0356;2022-01-31 11:50:00;Avenida da Abolição;AV DES MOREIRA;;MEIRELES;925297;Colisão Traseira;Luz do Dia;Bom;Seca;Cruz;Semáforo;Longo da via;(-38.49555567764228 -3.72728224775661);
JZI1695;2022-01-31 18:36:00;Avenida dos Expedicionários;;;FATIMA;969625;Colisão Lateral;Luz do Dia;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.53894308879055 -3.757628282813846);
EHD6053;2022-01-04 16:30:00;Rua Tarcísio Bonfim;RUA JOSE CARLOS GURGEL NOGUEIRA;;PAPICU;969530;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Pare;Cruzamento;(-38.4761671 -3.7366422);
PRK3592;2022-01-09 14:20:00;Rua Manuel Castelo Branco;RUA FRANCISCO F BAIMA;;MESSEJANA;969521;Colisão Transversal;Luz do Dia;Bom;Seca;T;Pare;Cruzamento;(-38.4864034 -3.8332893);
LGP3802;2022-01-04 23:00:00;Rua Rotary;RUA ERICO MOTA;;PARQUELANDIA;969376;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Pare;Cruzamento;(-38.5614012 -3.7430849);
YWH2228;2022-01-05 01:00:00;AV BR DE STUDART;RUA PDE VALDEVINO;;ALDEOTA;969273;Colisão Transversal;Luz do Dia;Bom;Seca;Cruz;Semáforo;Cruzamento;(-38.5088357 -3.7416713);
OKJ5586;2022-01-05 02:00:00;Avenida Coronel Virgílio Nogueira;RUA BOM JESUS (GRANJA LISBOA);;GRANJA LISBOA;969232;Colisão Lateral;Via Iluminada;Bom;Seca;Cruz;Semáforo;Cruzamento;(-38.609635 -3.7916918);
CIM3273;2022-01-04 14:30:00;AV BORGES DE MELO;;;JARDIM AMERICA;969093;Colisão Lateral;Luz do Dia;Nublado;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.5383775 -3.7524876);
OKK8827;2022-01-31 22:15:00;Rua Almirante Rubim;;;ITAOCA;969701;Colisão Transversal;Via Iluminada;Bom;Molhada;Meio de quadra;Não há Controle;Longo da via;(-38.55670467876379 -3.771160272633968);
LSL3796;2022-01-03 22:20:00;Rua Tibúrcio Cavalcante;AV JULIO VENTURA;;ALDEOTA;969546;Colisão Frontal;Via Iluminada;Bom;Seca;T;Semáforo;Cruzamento;(-38.5031384 -3.7377053);
ZRC2702;2022-01-31 10:00:00;Rua Emílio de Menezes;;;BONSUCESSO;969728;Colisão Lateral;Luz do Dia;Bom;Seca;Meio de quadra;Outros;Longo da via;(-38.5957843 -3.7793981);
EJT2475;2022-01-31 18:41:00;Rua Carapinima;RUA JUVENAL GALENO;;BENFICA;969780;Colisão Traseira;Luz do Dia;Bom;Seca;Cruz;Semáforo;Longo da via;(-38.5392609 -3.7389644);
EZW8023;2022-01-03 11:00:00;Avenida Duque de Caxias;RUA SEN POMPEU;;CENTRO;969478;Colisão Transversal;Luz do Dia;Nublado;Seca;Cruz;Semáforo;Cruzamento;(-38.5310009 -3.7314688);
QDY1900;2022-01-03 11:30:00;AV GOV RAUL BARBOSA;;;SAO JOAO DO TAUAPE;969346;Colisão Lateral;Luz do Dia;Nublado;Seca;Meio de quadra;Não informado;Longo da via;(-38.5046054 -3.7583541);
XHH7136;2022-01-03 22:20:00;Avenida Professor Gomes de Matos;;;MONTESE;969231;Colisão Traseira;Via Iluminada;Bom;Seca;Meio de quadra;Semáforo;Longo da via;(-38.54182369999999 -3.757026);
QKB7710;2022-01-03 07:00:00;Rua Aquiles Boris;;;MONTESE;969197;Colisão Traseira;Via Iluminada;Nublado;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.5478042 -3.768726899999999);
FBB5476;2022-01-03 18:15:00;AV JOAO PESSOA;RUA 15 DE NOVEMBRO;;ITAOCA;969023;Colisão Frontal;Luz do Dia;Bom;Seca;T;Semáforo;Cruzamento;(-38.5599657 -3.7674873);
RGW5132;2022-01-03 19:50:00;Rua Deputado João Pontes;RUA COS TRISTAO;;FATIMA;968168;Outros;Via Iluminada;Bom;Seca;T;Pare;Cruzamento;(-38.5292038 -3.7464319);
VKY5805;2022-01-03 10:50:00;AV CONEGO DE CASTRO;RUA DARCY VARGAS;;PARQUE SAO JOSE;966748;Colisão Lateral;Luz do Dia;Bom;Seca;Cruz;Pare;Cruzamento;(-38.5863212 -3.7989226);
VAA3085;2022-01-02 16:50:00;Rua Vicente Linhares;;;ALDEOTA;969854;Colisão Lateral;Luz do Dia;Bom;Seca;Duplo T;Semáforo;Longo da via;(-38.4998565 -3.7420164);
IJZ3051;2022-01-02 13:55:00;AV CEL CARVALHO;;;PADRE ANDRADE;969626;Choque c/ Obstáculo Fixo;Luz do Dia;Chuva;Molhada;Meio de quadra;Não há Controle;Longo da via;(-38.5844639 -3.7339046);
RRJ0049;2022-01-02 01:10:00;Avenida José Tavares;;;CANINDEZINHO;960524;Colisão Frontal;Via Iluminada;Bom;Seca;Meio de quadra;Gesto;Longo da via;(-38.6023337 -3.8104009);
CSZ1805;2022-05-13 10:30:00;Rua Anselmo Nogueira;;;BONSUCESSO;CSZ1805;Atropelamento;Luz do Dia;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.5879987 -3.7903612);
EHP3198;2022-05-08 19:00:00;Rua Diogo Correia;;;JOAO XXIII;EHP3198;Queda;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.5897193 -3.7717186);
EHP3198;2022-05-03 01:00:00;Rua Oscar França;;;BOM JARDIM;EHP3198;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.6119148 -3.7879204);
EHP3198;2022-05-02 05:00:00;Avenida César Cals;;;VICENTE PINZON;EHP3198;Queda;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.4649244 -3.7202357);
LVU8513;2022-04-18 22:00:00;Rua José Hipólito;;;MESSEJANA;LVU8513;Colisão;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.485342 -3.836426399999999);
LDK8230;2022-04-25 14:57:00;CENTRO;;;CENTRO;LDK8230;Não informado;Luz do Dia;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.5264661 -3.7329688);
LDK8230;2022-04-25 00:22:00;AV WASHINGTON SOARES;;;MESSEJANA;LDK8230;Atropelamento;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.4794868 -3.8019547);
LDK8230;2022-04-24 22:19:00;Rua Birmânia;;;PAUPINA;970399;Colisão Transversal;Via Iluminada;Bom;Seca;Meio de quadra;Não há Controle;Longo da via;(-38.4766531 -3.8550744);
LDK8230;2022-04-23 05:00:00;BR-116, KM 06;; KM 06 ;CIDADE DOS FUNCIONRAIOS;LDK8230;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.5031941 -3.8059718);
FYY7678;2022-01-15 20:57:00;Avenida Alberto Craveiro;;;CASTELAO;FYY7678;Atropelamento;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.5191709 -3.7988048);
FYY7678;2022-04-11 22:00:00;Avenida Nereu Ramos;;;VILA PERY;FYY7678;Colisão;Não informado;Não informado;Não informado;Não informado;Não informado;Longo da via;(-38.5762728 -3.7826778);
